#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.ANTENNA.ef1decee-a1e9-480f-b2d1-264eddd0b744_Trajectory.txt
# RunID         : PySara
# ObjectID      : ef1decee-a1e9-480f-b2d1-264eddd0b744
# ObjectName    : ANTENNA
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1441.300          81.600    -50.679    -69.989            6.935        11177.645      0.540      0.000      0.000    0.04478   24.75130           -1.49151      195.49122         1.426e-05         3.431e+02         1.720e+00 
  1442.300          81.419    -50.739    -70.015            6.918        11184.486      0.537      0.000      0.000    0.04349   24.66918           -1.51056      195.50463         1.468e-05         3.515e+02         1.751e+00 
  1443.300          81.235    -50.798    -70.041            6.901        11191.309      0.533      0.000      0.000    0.04224   24.58593           -1.52996      195.51805         1.511e-05         3.601e+02         1.783e+00 
  1444.300          81.050    -50.857    -70.066            6.884        11198.116      0.530      0.000      0.000    0.04101   24.50151           -1.54972      195.53148         1.557e-05         3.691e+02         1.815e+00 
  1445.300          80.863    -50.915    -70.092            6.866        11204.905      0.527      0.000      0.000    0.03981   24.41588           -1.56984      195.54490         1.604e-05         3.783e+02         1.849e+00 
  1446.300          80.674    -50.974    -70.118            6.848        11211.677      0.523      0.000      0.000    0.03863   24.32903           -1.59032      195.55832         1.653e-05         3.878e+02         1.884e+00 
  1447.300          80.483    -51.033    -70.144            6.830        11218.431      0.520      0.000      0.000    0.03748   24.24090           -1.61119      195.57175         1.704e-05         3.976e+02         1.920e+00 
  1448.300          80.290    -51.091    -70.170            6.811        11225.167      0.517      0.000      0.000    0.03635   24.15146           -1.63244      195.58517         1.756e-05         4.076e+02         1.957e+00 
  1449.300          80.095    -51.149    -70.195            6.792        11231.884      0.514      0.000      0.000    0.03524   24.06067           -1.65409      195.59858         1.811e-05         4.181e+02         1.995e+00 
  1450.300          79.898    -51.207    -70.221            6.772        11238.581      0.511      0.000      0.000    0.03417   23.96850           -1.67615      195.61199         1.869e-05         4.288e+02         2.035e+00 
  1451.300          79.699    -51.265    -70.247            6.752        11245.260      0.509      0.000      0.000    0.03311   23.87489           -1.69862      195.62540         1.928e-05         4.398e+02         2.076e+00 
