#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.COMM.5ec80fef-472a-49e4-8831-11217eacc162_Trajectory.txt
# RunID         : PySara
# ObjectID      : 5ec80fef-472a-49e4-8831-11217eacc162
# ObjectName    : COMM
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1424.300          84.310    -49.610    -69.531            6.982        11054.212      0.735      0.000      0.000    0.06926   25.26168           -1.30874      195.25092         9.183e-06         2.240e+02         1.814e+00 
  1425.300          84.149    -49.670    -69.556            6.964        11061.097      0.730      0.000      0.000    0.06746   25.17705           -1.32681      195.26354         9.428e-06         2.288e+02         1.839e+00 
  1426.300          83.987    -49.729    -69.581            6.946        11067.964      0.724      0.000      0.000    0.06569   25.09145           -1.34524      195.27615         9.682e-06         2.337e+02         1.865e+00 
  1427.300          83.823    -49.789    -69.606            6.928        11074.814      0.719      0.000      0.000    0.06395   25.00488           -1.36404      195.28877         9.946e-06         2.388e+02         1.891e+00 
  1428.300          83.657    -49.848    -69.631            6.910        11081.646      0.713      0.000      0.000    0.06224   24.91730           -1.38322      195.30138         1.022e-05         2.441e+02         1.918e+00 
  1429.300          83.489    -49.907    -69.656            6.891        11088.459      0.708      0.000      0.000    0.06056   24.82870           -1.40277      195.31399         1.050e-05         2.495e+02         1.946e+00 
  1430.300          83.320    -49.966    -69.681            6.872        11095.253      0.703      0.000      0.000    0.05891   24.73904           -1.42272      195.32659         1.080e-05         2.551e+02         1.974e+00 
  1431.300          83.148    -50.025    -69.706            6.852        11102.029      0.697      0.000      0.000    0.05729   24.64830           -1.44306      195.33919         1.110e-05         2.609e+02         2.003e+00 
  1432.300          82.975    -50.083    -69.731            6.833        11108.786      0.692      0.000      0.000    0.05570   24.55645           -1.46380      195.35178         1.142e-05         2.668e+02         2.034e+00 
  1433.300          82.799    -50.141    -69.756            6.813        11115.523      0.687      0.000      0.000    0.05413   24.46348           -1.48495      195.36437         1.175e-05         2.729e+02         2.065e+00 
  1434.300          82.622    -50.200    -69.781            6.793        11122.240      0.682      0.000      0.000    0.05260   24.36934           -1.50652      195.37695         1.209e-05         2.792e+02         2.097e+00 
  1435.300          82.442    -50.258    -69.806            6.772        11128.938      0.677      0.000      0.000    0.05110   24.27401           -1.52852      195.38952         1.245e-05         2.857e+02         2.130e+00 
  1436.300          82.260    -50.316    -69.831            6.751        11135.615      0.672      0.000      0.000    0.04962   24.17745           -1.55094      195.40208         1.282e-05         2.924e+02         2.164e+00 
  1437.300          82.076    -50.373    -69.856            6.730        11142.271      0.667      0.000      0.000    0.04817   24.07964           -1.57381      195.41462         1.320e-05         2.993e+02         2.199e+00 
  1438.300          81.891    -50.431    -69.880            6.709        11148.907      0.662      0.000      0.000    0.04676   23.98054           -1.59713      195.42715         1.361e-05         3.064e+02         2.235e+00 
  1439.300          81.702    -50.488    -69.905            6.687        11155.521      0.658      0.000      0.000    0.04537   23.88012           -1.62091      195.43967         1.402e-05         3.138e+02         2.272e+00 
  1440.300          81.512    -50.545    -69.930            6.665        11162.113      0.653      0.000      0.000    0.04401   23.77833           -1.64516      195.45217         1.446e-05         3.213e+02         2.311e+00 
  1441.300          81.320    -50.602    -69.955            6.642        11168.683      0.649      0.000      0.000    0.04267   23.67514           -1.66989      195.46466         1.491e-05         3.291e+02         2.351e+00 
  1442.300          81.125    -50.659    -69.979            6.619        11175.231      0.644      0.000      0.000    0.04137   23.57050           -1.69511      195.47712         1.538e-05         3.372e+02         2.392e+00 
  1443.300          80.928    -50.715    -70.004            6.596        11181.755      0.640      0.000      0.000    0.04009   23.46439           -1.72082      195.48957         1.587e-05         3.455e+02         2.434e+00 
  1444.300          80.729    -50.771    -70.029            6.572        11188.257      0.636      0.000      0.000    0.03884   23.35675           -1.74705      195.50199         1.638e-05         3.540e+02         2.478e+00 
  1445.300          80.527    -50.827    -70.053            6.547        11194.734      0.632      0.000      0.000    0.03762   23.24753           -1.77380      195.51439         1.691e-05         3.628e+02         2.524e+00 
  1446.300          80.324    -50.883    -70.078            6.523        11201.188      0.628      0.000      0.000    0.03642   23.13669           -1.80108      195.52676         1.747e-05         3.719e+02         2.571e+00 
  1447.300          80.117    -50.939    -70.102            6.497        11207.617      0.624      0.000      0.000    0.03526   23.02418           -1.82891      195.53911         1.804e-05         3.813e+02         2.620e+00 
  1448.300          79.909    -50.994    -70.127            6.472        11214.021      0.620      0.000      0.000    0.03412   22.90995           -1.85730      195.55142         1.865e-05         3.909e+02         2.670e+00 
  1449.300          79.698    -51.050    -70.151            6.446        11220.399      0.617      0.000      0.000    0.03300   22.79395           -1.88627      195.56371         1.928e-05         4.009e+02         2.723e+00 
  1450.300          79.485    -51.105    -70.175            6.419        11226.751      0.613      0.000      0.000    0.03191   22.67611           -1.91582      195.57596         1.994e-05         4.111e+02         2.777e+00 
  1451.300          79.269    -51.159    -70.200            6.392        11233.077      0.610      0.000      0.000    0.03085   22.55639           -1.94597      195.58818         2.062e-05         4.217e+02         2.833e+00 
  1452.300          79.050    -51.214    -70.224            6.364        11239.375      0.607      0.000      0.000    0.02981   22.43472           -1.97674      195.60036         2.134e-05         4.325e+02         2.891e+00 
  1453.300          78.830    -51.268    -70.248            6.335        11245.646      0.604      0.000      0.000    0.02880   22.31104           -2.00815      195.61250         2.209e-05         4.437e+02         2.951e+00 
  1454.300          78.606    -51.322    -70.272            6.306        11251.889      0.601      0.000      0.000    0.02782   22.18528           -2.04020      195.62460         2.287e-05         4.553e+02         3.013e+00 
  1455.300          78.381    -51.376    -70.296            6.277        11258.102      0.598      0.000      0.000    0.02686   22.05739           -2.07292      195.63665         2.369e-05         4.671e+02         3.078e+00 
  1456.300          78.152    -51.429    -70.320            6.247        11264.286      0.596      0.000      0.000    0.02592   21.92729           -2.10633      195.64866         2.454e-05         4.794e+02         3.145e+00 
  1457.300          77.921    -51.483    -70.344            6.216        11270.440      0.593      0.000      0.000    0.02501   21.79492           -2.14044      195.66062         2.543e-05         4.919e+02         3.214e+00 
  1458.300          77.688    -51.536    -70.368            6.184        11276.563      0.591      0.000      0.000    0.02413   21.66019           -2.17527      195.67252         2.637e-05         5.048e+02         3.286e+00 
  1459.300          77.452    -51.588    -70.391            6.152        11282.655      0.589      0.000      0.000    0.02327   21.52305           -2.21086      195.68438         2.734e-05         5.181e+02         3.360e+00 
  1460.300          77.213    -51.641    -70.415            6.119        11288.714      0.587      0.000      0.000    0.02243   21.38341           -2.24721      195.69617         2.837e-05         5.317e+02         3.437e+00 
  1461.300          76.972    -51.693    -70.439            6.085        11294.740      0.585      0.000      0.000    0.02161   21.24120           -2.28435      195.70790         2.944e-05         5.457e+02         3.516e+00 
  1462.300          76.728    -51.745    -70.462            6.050        11300.733      0.583      0.000      0.000    0.02082   21.09635           -2.32230      195.71957         3.056e-05         5.601e+02         3.598e+00 
  1463.300          76.482    -51.796    -70.485            6.015        11306.691      0.582      0.000      0.000    0.02005   20.94876           -2.36109      195.73118         3.173e-05         5.748e+02         3.683e+00 
  1464.300          76.233    -51.847    -70.509            5.979        11312.613      0.580      0.000      0.000    0.01930   20.79838           -2.40075      195.74271         3.296e-05         5.899e+02         3.771e+00 
  1465.300          75.981    -51.898    -70.532            5.942        11318.500      0.579      0.000      0.000    0.01858   20.64511           -2.44130      195.75417         3.425e-05         6.054e+02         3.861e+00 
  1466.300          75.727    -51.949    -70.555            5.903        11324.349      0.578      0.000      0.000    0.01787   20.48887           -2.48277      195.76556         3.559e-05         6.212e+02         3.954e+00 
  1467.300          75.470    -51.999    -70.578            5.865        11330.160      0.577      0.000      0.000    0.01719   20.32960           -2.52520      195.77686         3.701e-05         6.374e+02         4.050e+00 
  1468.300          75.210    -52.049    -70.601            5.825        11335.933      0.576      0.000      0.000    0.01653   20.16721           -2.56860      195.78808         3.849e-05         6.540e+02         4.149e+00 
  1469.300          74.947    -52.099    -70.624            5.784        11341.665      0.575      0.000      0.000    0.01589   20.00162           -2.61303      195.79921         4.004e-05         6.709e+02         4.251e+00 
