#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.OBC.4a9aeba4-5db7-410e-87ac-ff00eb69a367_Trajectory.txt
# RunID         : PySara
# ObjectID      : 4a9aeba4-5db7-410e-87ac-ff00eb69a367
# ObjectName    : OBC
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1475.300          73.714    -52.476    -70.799            5.772        11385.319      0.621      0.000      0.000    0.01316   19.84717           -2.67731      195.89704         4.816e-05         8.038e+02         4.389e+00 
  1476.300          73.443    -52.525    -70.822            5.729        11390.999      0.621      0.000      0.000    0.01264   19.67433           -2.72312      195.90836         5.014e-05         8.244e+02         4.500e+00 
  1477.300          73.170    -52.574    -70.844            5.684        11396.635      0.621      0.000      0.000    0.01214   19.49782           -2.77007      195.91957         5.222e-05         8.453e+02         4.619e+00 
  1478.300          72.894    -52.622    -70.867            5.639        11402.227      0.621      0.000      0.000    0.01165   19.31720           -2.81818      195.93068         5.440e-05         8.665e+02         4.752e+00 
  1479.300          72.615    -52.670    -70.890            5.592        11407.773      0.621      0.000      0.000    0.01118   19.13234           -2.86751      195.94168         5.668e-05         8.879e+02         4.888e+00 
  1480.300          72.334    -52.717    -70.912            5.543        11413.271      0.621      0.000      0.000    0.01073   18.94317           -2.91811      195.95256         5.907e-05         9.096e+02         5.028e+00 
  1481.300          72.051    -52.764    -70.934            5.493        11418.722      0.621      0.000      0.000    0.01029   18.74964           -2.97002      195.96331         6.158e-05         9.314e+02         5.169e+00 
  1482.300          71.765    -52.811    -70.956            5.442        11424.122      0.621      0.000      0.000    0.00987   18.55166           -3.02330      195.97394         6.422e-05         9.533e+02         5.311e+00 
  1483.300          71.477    -52.857    -70.978            5.390        11429.471      0.621      0.000      0.000    0.00947   18.33988           -3.07801      195.98443         6.691e-05         9.743e+02         5.449e+00 
  1484.300          71.186    -52.903    -71.000            5.336        11434.768      0.621      0.000      0.000    0.00909   18.12409           -3.13420      195.99479         6.973e-05         9.952e+02         5.586e+00 
  1485.300          70.894    -52.948    -71.021            5.281        11440.010      0.621      0.000      0.000    0.00872   17.90440           -3.19193      196.00500         7.268e-05         1.016e+03         5.722e+00 
  1486.300          70.598    -52.993    -71.042            5.224        11445.198      0.621      0.000      0.000    0.00837   17.68091           -3.25125      196.01505         7.577e-05         1.037e+03         5.856e+00 
  1487.300          70.301    -53.037    -71.064            5.167        11450.329      0.621      0.000      0.000    0.00802   17.45374           -3.31224      196.02495         7.900e-05         1.057e+03         5.987e+00 
  1488.300          70.001    -53.081    -71.084            5.108        11455.402      0.621      0.000      0.000    0.00769   17.22305           -3.37495      196.03469         8.238e-05         1.078e+03         6.114e+00 
  1489.300          69.700    -53.125    -71.105            5.047        11460.416      0.621      0.000      0.000    0.00738   16.98902           -3.43944      196.04427         8.592e-05         1.098e+03         6.236e+00 
