#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.EPS.c6f93ddd-13e8-4599-b4e2-9b50c6ce708d_Trajectory.txt
# RunID         : PySara
# ObjectID      : c6f93ddd-13e8-4599-b4e2-9b50c6ce708d
# ObjectName    : EPS
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1494.300          66.184    -52.804    -70.949            3.488        11423.261      0.545      0.000      0.000    0.00459   11.50550           -5.45945      195.88230         1.387e-04         8.484e+02         7.632e+00 
  1495.300          65.852    -52.834    -70.963            3.414        11426.662      0.545      0.000      0.000    0.00439   11.23985           -5.58914      195.88617         1.450e-04         8.497e+02         7.644e+00 
  1496.300          65.519    -52.862    -70.977            3.340        11429.989      0.545      0.000      0.000    0.00420   10.97508           -5.72295      195.88981         1.516e-04         8.501e+02         7.648e+00 
  1497.300          65.186    -52.890    -70.990            3.266        11433.242      0.545      0.000      0.000    0.00402   10.71144           -5.86103      195.89320         1.584e-04         8.496e+02         7.643e+00 
  1498.300          64.852    -52.918    -71.003            3.192        11436.422      0.545      0.000      0.000    0.00385   10.44921           -6.00356      195.89636         1.655e-04         8.482e+02         7.630e+00 
  1499.300          64.518    -52.945    -71.016            3.119        11439.528      0.545      0.000      0.000    0.00368   10.18863           -6.15068      195.89928         1.729e-04         8.459e+02         7.610e+00 
  1500.300          64.184    -52.971    -71.028            3.045        11442.562      0.545      0.000      0.000    0.00353    9.92997           -6.30257      195.90195         1.807e-04         8.427e+02         7.581e+00 
  1501.300          63.849    -52.997    -71.040            2.972        11445.522      0.545      0.000      0.000    0.00338    9.67347           -6.45941      195.90438         1.887e-04         8.386e+02         7.544e+00 
  1502.300          63.515    -53.022    -71.052            2.899        11448.410      0.545      0.000      0.000    0.00323    9.41939           -6.62138      195.90657         1.971e-04         8.336e+02         7.499e+00 
  1503.300          63.181    -53.046    -71.063            2.827        11451.227      0.545      0.000      0.000    0.00310    9.16795           -6.78867      195.90852         2.058e-04         8.278e+02         7.447e+00 
  1504.300          62.847    -53.070    -71.075            2.756        11453.971      0.545      0.000      0.000    0.00297    8.91938           -6.96146      195.91023         2.148e-04         8.211e+02         7.387e+00 
  1505.300          62.513    -53.093    -71.086            2.685        11456.645      0.545      0.000      0.000    0.00284    8.67391           -7.13998      195.91170         2.242e-04         8.136e+02         7.320e+00 
  1506.300          62.179    -53.115    -71.096            2.615        11459.249      0.545      0.000      0.000    0.00272    8.43174           -7.32441      195.91293         2.340e-04         8.054e+02         7.246e+00 
  1507.300          61.846    -53.137    -71.107            2.546        11461.783      0.545      0.000      0.000    0.00261    8.19306           -7.51498      195.91393         2.442e-04         7.965e+02         7.165e+00 
  1508.300          61.513    -53.158    -71.117            2.477        11464.248      0.545      0.000      0.000    0.00250    7.95807           -7.71190      195.91468         2.547e-04         7.868e+02         7.078e+00 
  1509.300          61.181    -53.179    -71.126            2.410        11466.646      0.545      0.000      0.000    0.00240    7.72693           -7.91542      195.91520         2.656e-04         7.765e+02         6.986e+00 
  1510.300          60.850    -53.199    -71.136            2.343        11468.977      0.545      0.000      0.000    0.00230    7.49980           -8.12575      195.91549         2.770e-04         7.656e+02         6.888e+00 
  1511.300          60.519    -53.219    -71.145            2.277        11471.242      0.545      0.000      0.000    0.00221    7.27682           -8.34315      195.91555         2.887e-04         7.541e+02         6.784e+00 
  1512.300          60.189    -53.238    -71.154            2.213        11473.442      0.545      0.000      0.000    0.00212    7.05813           -8.56787      195.91538         3.009e-04         7.422e+02         6.677e+00 
  1513.300          59.860    -53.256    -71.163            2.150        11475.578      0.545      0.000      0.000    0.00203    6.84383           -8.80015      195.91499         3.135e-04         7.297e+02         6.565e+00 
  1514.300          59.531    -53.274    -71.172            2.087        11477.652      0.545      0.000      0.000    0.00195    6.63404           -9.04027      195.91437         3.266e-04         7.168e+02         6.449e+00 
  1515.300          59.204    -53.292    -71.180            2.026        11479.664      0.545      0.000      0.000    0.00187    6.42882           -9.28849      195.91353         3.401e-04         7.036e+02         6.330e+00 
  1516.300          58.877    -53.308    -71.188            1.967        11481.616      0.545      0.000      0.000    0.00180    6.22827           -9.54510      195.91247         3.541e-04         6.900e+02         6.208e+00 
  1517.300          58.551    -53.325    -71.196            1.908        11483.508      0.545      0.000      0.000    0.00173    6.03243           -9.81038      195.91120         3.686e-04         6.762e+02         6.083e+00 
  1518.300          58.227    -53.341    -71.203            1.851        11485.343      0.545      0.000      0.000    0.00166    5.84135          -10.08462      195.90972         3.835e-04         6.621e+02         5.956e+00 
  1519.300          57.903    -53.356    -71.211            1.795        11487.121      0.545      0.000      0.000    0.00160    5.65507          -10.36812      195.90802         3.990e-04         6.478e+02         5.828e+00 
  1520.300          57.581    -53.371    -71.218            1.741        11488.843      0.545      0.000      0.000    0.00154    5.47360          -10.66119      195.90612         4.150e-04         6.335e+02         5.699e+00 
  1521.300          57.259    -53.385    -71.225            1.687        11490.512      0.545      0.000      0.000    0.00148    5.29694          -10.96413      195.90402         4.315e-04         6.190e+02         5.568e+00 
  1522.300          56.939    -53.399    -71.231            1.635        11492.127      0.545      0.000      0.000    0.00142    5.12510          -11.27726      195.90172         4.485e-04         6.044e+02         5.438e+00 
  1523.300          56.620    -53.413    -71.238            1.585        11493.691      0.545      0.000      0.000    0.00137    4.95806          -11.60091      195.89922         4.661e-04         5.899e+02         5.307e+00 
  1524.300          56.302    -53.426    -71.244            1.535        11495.205      0.545      0.000      0.000    0.00132    4.79579          -11.93541      195.89652         4.843e-04         5.754e+02         5.176e+00 
  1525.300          55.985    -53.439    -71.250            1.487        11496.670      0.545      0.000      0.000    0.00127    4.63826          -12.28108      195.89364         5.030e-04         5.609e+02         5.046e+00 
  1526.300          55.669    -53.451    -71.256            1.441        11498.087      0.545      0.000      0.000    0.00122    4.48543          -12.63827      195.89057         5.223e-04         5.465e+02         4.917e+00 
  1527.300          55.354    -53.463    -71.261            1.396        11499.458      0.545      0.000      0.000    0.00118    4.33724          -13.00731      195.88731         5.422e-04         5.323e+02         4.788e+00 
  1528.300          55.041    -53.474    -71.267            1.352        11500.784      0.545      0.000      0.000    0.00113    4.19364          -13.38855      195.88387         5.628e-04         5.182e+02         4.662e+00 
  1529.300          54.728    -53.485    -71.272            1.309        11502.066      0.545      0.000      0.000    0.00109    4.05456          -13.78234      195.88025         5.839e-04         5.042e+02         4.536e+00 
  1530.300          54.417    -53.496    -71.277            1.268        11503.305      0.545      0.000      0.000    0.00105    3.91993          -14.18902      195.87646         6.057e-04         4.905e+02         4.413e+00 
  1531.300          54.107    -53.506    -71.282            1.227        11504.503      0.545      0.000      0.000    0.00101    3.78967          -14.60893      195.87249         6.282e-04         4.770e+02         4.291e+00 
  1532.300          53.798    -53.516    -71.287            1.188        11505.661      0.545      0.000      0.000    0.00098    3.66370          -15.04243      195.86835         6.514e-04         4.637e+02         4.172e+00 
  1533.300          53.490    -53.526    -71.292            1.151        11506.780      0.545      0.000      0.000    0.00094    3.54194          -15.48986      195.86405         6.752e-04         4.507e+02         4.055e+00 
  1534.300          53.183    -53.535    -71.296            1.114        11507.861      0.545      0.000      0.000    0.00091    3.42431          -15.95156      195.85957         6.997e-04         4.380e+02         3.940e+00 
  1535.300          52.877    -53.544    -71.300            1.079        11508.906      0.545      0.000      0.000    0.00088    3.31070          -16.42787      195.85494         7.250e-04         4.255e+02         3.828e+00 
  1536.300          52.573    -53.553    -71.305            1.045        11509.915      0.545      0.000      0.000    0.00085    3.20102          -16.91911      195.85014         7.510e-04         4.134e+02         3.719e+00 
  1537.300          52.269    -53.561    -71.309            1.012        11510.889      0.545      0.000      0.000    0.00082    3.09519          -17.42562      195.84518         7.777e-04         4.015e+02         3.612e+00 
  1538.300          51.966    -53.570    -71.312            0.980        11511.831      0.545      0.000      0.000    0.00079    2.99311          -17.94770      195.84007         8.052e-04         3.899e+02         3.508e+00 
  1539.300          51.665    -53.577    -71.316            0.949        11512.740      0.545      0.000      0.000    0.00076    2.89467          -18.48565      195.83479         8.335e-04         3.787e+02         3.407e+00 
  1540.300          51.364    -53.585    -71.320            0.920        11513.617      0.545      0.000      0.000    0.00074    2.79996          -19.03978      195.82937         8.628e-04         3.678e+02         3.309e+00 
  1541.300          51.065    -53.592    -71.323            0.891        11514.465      0.545      0.000      0.000    0.00071    2.71248          -19.61035      195.82379         8.955e-04         3.583e+02         3.223e+00 
  1542.300          50.766    -53.599    -71.327            0.863        11515.283      0.545      0.000      0.000    0.00069    2.62781          -20.19770      195.81806         9.293e-04         3.490e+02         3.140e+00 
  1543.300          50.469    -53.606    -71.330            0.836        11516.073      0.545      0.000      0.000    0.00066    2.54589          -20.80212      195.81218         9.643e-04         3.399e+02         3.058e+00 
  1544.300          50.172    -53.613    -71.333            0.810        11516.835      0.545      0.000      0.000    0.00064    2.46667          -21.42390      195.80615         1.001e-03         3.311e+02         2.978e+00 
  1545.300          49.877    -53.619    -71.336            0.785        11517.570      0.545      0.000      0.000    0.00061    2.39007          -22.06331      195.79997         1.038e-03         3.225e+02         2.901e+00 
  1546.300          49.582    -53.625    -71.339            0.761        11518.279      0.545      0.000      0.000    0.00059    2.31606          -22.72060      195.79364         1.077e-03         3.141e+02         2.826e+00 
  1547.300          49.289    -53.631    -71.342            0.737        11518.963      0.545      0.000      0.000    0.00057    2.24457          -23.39597      195.78716         1.117e-03         3.059e+02         2.752e+00 
  1548.300          48.997    -53.637    -71.345            0.715        11519.622      0.545      0.000      0.000    0.00055    2.17554          -24.08962      195.78053         1.158e-03         2.981e+02         2.681e+00 
  1549.300          48.706    -53.642    -71.347            0.693        11520.258      0.545      0.000      0.000    0.00053    2.10892          -24.80171      195.77375         1.201e-03         2.904e+02         2.613e+00 
  1550.300          48.416    -53.648    -71.350            0.672        11520.871      0.545      0.000      0.000    0.00051    2.04465          -25.53233      195.76683         1.245e-03         2.830e+02         2.546e+00 
  1551.300          48.127    -53.653    -71.352            0.651        11521.462      0.545      0.000      0.000    0.00049    1.98267          -26.28159      195.75975         1.290e-03         2.759e+02         2.482e+00 
  1552.300          47.839    -53.658    -71.354            0.632        11522.031      0.545      0.000      0.000    0.00048    1.92292          -27.04950      195.75252         1.337e-03         2.689e+02         2.419e+00 
  1553.300          47.552    -53.662    -71.357            0.613        11522.579      0.545      0.000      0.000    0.00046    1.86534          -27.83606      195.74515         1.386e-03         2.623e+02         2.359e+00 
  1554.300          47.266    -53.667    -71.359            0.595        11523.107      0.545      0.000      0.000    0.00044    1.81032          -28.64120      195.73762         1.437e-03         2.560e+02         2.303e+00 
  1555.300          46.982    -53.671    -71.361            0.577        11523.615      0.545      0.000      0.000    0.00043    1.75931          -29.46483      195.72994         1.493e-03         2.505e+02         2.253e+00 
  1556.300          46.699    -53.676    -71.363            0.560        11524.104      0.545      0.000      0.000    0.00041    1.70999          -30.30688      195.72211         1.551e-03         2.451e+02         2.205e+00 
  1557.300          46.417    -53.680    -71.365            0.544        11524.575      0.545      0.000      0.000    0.00040    1.66229          -31.16719      195.71411         1.612e-03         2.400e+02         2.159e+00 
  1558.300          46.136    -53.684    -71.367            0.528        11525.028      0.545      0.000      0.000    0.00038    1.61619          -32.04559      195.70597         1.675e-03         2.350e+02         2.114e+00 
  1559.300          45.857    -53.687    -71.368            0.513        11525.464      0.545      0.000      0.000    0.00037    1.57166          -32.94180      195.69766         1.740e-03         2.302e+02         2.071e+00 
  1560.300          45.578    -53.691    -71.370            0.498        11525.883      0.545      0.000      0.000    0.00035    1.52866          -33.85550      195.68919         1.807e-03         2.256e+02         2.030e+00 
  1561.300          45.302    -53.695    -71.372            0.484        11526.285      0.545      0.000      0.000    0.00034    1.48715          -34.78630      195.68055         1.877e-03         2.212e+02         1.990e+00 
  1562.300          45.027    -53.698    -71.373            0.470        11526.672      0.545      0.000      0.000    0.00033    1.44709          -35.73374      195.67175         1.950e-03         2.169e+02         1.951e+00 
  1563.300          44.753    -53.701    -71.375            0.457        11527.043      0.545      0.000      0.000    0.00031    1.40845          -36.69728      195.66277         2.025e-03         2.128e+02         1.914e+00 
  1564.300          44.481    -53.704    -71.376            0.444        11527.399      0.545      0.000      0.000    0.00030    1.37120          -37.67631      195.65362         2.103e-03         2.088e+02         1.878e+00 
  1565.300          44.210    -53.707    -71.378            0.432        11527.741      0.545      0.000      0.000    0.00029    1.33529          -38.67015      195.64430         2.183e-03         2.050e+02         1.844e+00 
  1566.300          43.941    -53.710    -71.379            0.420        11528.069      0.545      0.000      0.000    0.00028    1.30069          -39.67803      195.63479         2.267e-03         2.014e+02         1.812e+00 
  1567.300          43.674    -53.713    -71.380            0.409        11528.384      0.545      0.000      0.000    0.00027    1.26736          -40.69911      195.62509         2.353e-03         1.979e+02         1.781e+00 
  1568.300          43.408    -53.715    -71.382            0.398        11528.685      0.545      0.000      0.000    0.00026    1.23526          -41.73250      195.61521         2.443e-03         1.946e+02         1.751e+00 
  1569.300          43.144    -53.718    -71.383            0.387        11528.973      0.545      0.000      0.000    0.00025    1.20435          -42.77720      195.60512         2.535e-03         1.914e+02         1.722e+00 
  1570.300          42.882    -53.720    -71.384            0.377        11529.250      0.545      0.000      0.000    0.00024    1.17460          -43.83217      195.59484         2.630e-03         1.884e+02         1.695e+00 
  1571.300          42.622    -53.722    -71.385            0.368        11529.514      0.545      0.000      0.000    0.00023    1.14596          -44.89628      195.58435         2.729e-03         1.856e+02         1.669e+00 
  1572.300          42.363    -53.725    -71.386            0.358        11529.767      0.545      0.000      0.000    0.00023    1.11841          -45.96837      195.57364         2.831e-03         1.828e+02         1.645e+00 
  1573.300          42.106    -53.727    -71.387            0.349        11530.009      0.545      0.000      0.000    0.00022    1.09189          -47.04720      195.56271         2.936e-03         1.803e+02         1.622e+00 
  1574.300          41.852    -53.729    -71.388            0.341        11530.240      0.545      0.000      0.000    0.00021    1.06637          -48.13149      195.55156         3.045e-03         1.778e+02         1.600e+00 
  1575.300          41.599    -53.731    -71.389            0.332        11530.461      0.545      0.000      0.000    0.00020    1.04182          -49.21991      195.54017         3.157e-03         1.755e+02         1.579e+00 
  1576.300          41.348    -53.732    -71.390            0.324        11530.672      0.545      0.000      0.000    0.00019    1.01820          -50.31110      195.52854         3.273e-03         1.733e+02         1.559e+00 
  1576.500          41.298    -53.733    -71.390            0.323        11530.713      0.545      0.000      0.000    0.00019    1.01129          -50.52955      195.52618         3.308e-03         1.726e+02         1.553e+00 
  1576.680          41.254    -53.733    -71.390            0.321        11530.749      0.545      0.000      0.000    0.00019    1.00712          -50.72619      195.52405         3.330e-03         1.723e+02         1.550e+00 
  1576.898          41.199    -53.734    -71.390            0.320        11530.793      0.545      0.000      0.000    0.00019    1.00229          -50.96434      195.52146         3.355e-03         1.718e+02         1.546e+00 
  1576.939          41.189    -53.734    -71.390            0.320        11530.801      0.545      0.000      0.000    0.00019    1.00088          -51.00898      195.52097         3.363e-03         1.717e+02         1.545e+00 
  1576.964          41.183    -53.734    -71.390            0.319        11530.806      0.545      0.000      0.000    0.00019    1.00027          -51.03611      195.52068         3.366e-03         1.716e+02         1.544e+00 
  1576.989          41.177    -53.734    -71.390            0.319        11530.811      0.272      0.000      0.000    0.00019    0.99995          -51.06343      195.52038         3.369e-03         1.717e+02         7.722e-01 
  1577.014          41.171    -53.734    -71.390            0.319        11530.816      0.272      0.000      0.000    0.00019    0.99996          -51.09073      195.52008         3.372e-03         1.718e+02         7.728e-01 
  1577.115          41.146    -53.734    -71.390            0.319        11530.836      0.272      0.000      0.000    0.00019    0.99983          -51.20123      195.51887         3.383e-03         1.723e+02         7.750e-01 
  1577.216          41.120    -53.734    -71.390            0.319        11530.856      0.272      0.000      0.000    0.00019    0.99923          -51.31150      195.51765         3.395e-03         1.727e+02         7.766e-01 
  1577.672          41.007    -53.735    -71.391            0.319        11530.946      0.272      0.000      0.000    0.00018    0.99968          -51.80447      195.51216         3.446e-03         1.752e+02         7.880e-01 
  1577.872          40.956    -53.735    -71.391            0.319        11530.985      0.272      0.000      0.000    0.00018    0.99989          -52.01920      195.50974         3.475e-03         1.766e+02         7.945e-01 
  1577.920          40.944    -53.735    -71.391            0.319        11530.995      0.272      0.000      0.000    0.00018    0.99995          -52.07094      195.50915         3.484e-03         1.771e+02         7.964e-01 
  1577.958          40.935    -53.735    -71.391            0.319        11531.002      0.272      0.000      0.000    0.00018    0.99998          -52.11136      195.50869         3.489e-03         1.773e+02         7.975e-01 
  1577.971          40.931    -53.735    -71.391            0.319        11531.005      0.272      0.000      0.000    0.00018    1.00000          -52.12557      195.50853         3.491e-03         1.774e+02         7.980e-01 
  1577.979          40.929    -53.735    -71.391            0.319        11531.006      0.272      0.000      0.000    0.00018    0.99998          -52.13420      195.50843         3.492e-03         1.774e+02         7.982e-01 
  1577.994          40.926    -53.735    -71.391            0.319        11531.009      0.272      0.000      0.000    0.00018    0.99994          -52.14949      195.50826         3.493e-03         1.775e+02         7.985e-01 
  1578.058          40.909    -53.736    -71.391            0.319        11531.022      0.272      0.000      0.000    0.00018    0.99998          -52.21820      195.50747         3.501e-03         1.779e+02         8.001e-01 
  1578.124          40.893    -53.736    -71.391            0.319        11531.034      0.272      0.000      0.000    0.00018    0.99986          -52.28853      195.50667         3.509e-03         1.782e+02         8.017e-01 
  1578.197          40.875    -53.736    -71.391            0.319        11531.048      0.272      0.000      0.000    0.00018    0.99943          -52.36601      195.50578         3.518e-03         1.785e+02         8.029e-01 
  1578.524          40.792    -53.736    -71.392            0.318        11531.111      0.272      0.000      0.000    0.00018    0.99963          -52.71308      195.50176         3.557e-03         1.804e+02         8.113e-01 
  1579.524          40.537    -53.738    -71.392            0.318        11531.301      0.272      0.000      0.000    0.00017    0.99996          -53.75664      195.48931         3.679e-03         1.862e+02         8.376e-01 
  1580.524          40.279    -53.740    -71.393            0.318        11531.485      0.272      0.000      0.000    0.00017    0.99979          -54.77639      195.47660         3.819e-03         1.927e+02         8.667e-01 
  1581.524          40.018    -53.741    -71.394            0.317        11531.665      0.272      0.000      0.000    0.00016    0.99905          -55.77310      195.46362         3.966e-03         1.993e+02         8.963e-01 
  1582.524          39.755    -53.743    -71.394            0.316        11531.839      0.272      0.000      0.000    0.00015    0.99770          -56.74755      195.45037         4.121e-03         2.059e+02         9.261e-01 
  1583.524          39.490    -53.744    -71.395            0.315        11532.009      0.272      0.000      0.000    0.00015    0.99572          -57.70049      195.43684         4.284e-03         2.126e+02         9.561e-01 
  1584.524          39.223    -53.745    -71.396            0.314        11532.174      0.272      0.000      0.000    0.00014    0.99309          -58.63268      195.42301         4.456e-03         2.192e+02         9.861e-01 
  1585.524          38.954    -53.747    -71.396            0.312        11532.334      0.272      0.000      0.000    0.00014    0.98979          -59.54485      195.40889         4.635e-03         2.259e+02         1.016e+00 
  1586.524          38.685    -53.748    -71.397            0.310        11532.488      0.272      0.000      0.000    0.00013    0.98581          -60.43772      195.39446         4.823e-03         2.325e+02         1.046e+00 
  1587.524          38.415    -53.750    -71.398            0.308        11532.638      0.272      0.000      0.000    0.00013    0.98115          -61.31198      195.37971         5.020e-03         2.389e+02         1.075e+00 
  1588.524          38.144    -53.751    -71.398            0.306        11532.782      0.272      0.000      0.000    0.00012    0.97580          -62.16828      195.36464         5.226e-03         2.453e+02         1.103e+00 
  1589.524          37.873    -53.752    -71.399            0.304        11532.922      0.272      0.000      0.000    0.00012    0.96978          -63.00726      195.34923         5.441e-03         2.515e+02         1.131e+00 
  1590.524          37.603    -53.753    -71.399            0.301        11533.056      0.272      0.000      0.000    0.00011    0.96309          -63.82952      195.33346         5.666e-03         2.575e+02         1.158e+00 
  1591.524          37.333    -53.754    -71.400            0.298        11533.186      0.272      0.000      0.000    0.00011    0.95574          -64.63562      195.31734         5.900e-03         2.632e+02         1.184e+00 
  1592.524          37.064    -53.755    -71.400            0.295        11533.311      0.272      0.000      0.000    0.00010    0.94776          -65.42607      195.30083         6.144e-03         2.687e+02         1.209e+00 
  1593.524          36.796    -53.756    -71.401            0.292        11533.430      0.272      0.000      0.000    0.00010    0.93918          -66.20135      195.28394         6.398e-03         2.740e+02         1.232e+00 
  1594.524          36.529    -53.757    -71.401            0.289        11533.545      0.272      0.000      0.000    0.00010    0.93002          -66.96192      195.26664         6.662e-03         2.789e+02         1.254e+00 
  1595.524          36.264    -53.758    -71.402            0.285        11533.655      0.272      0.000      0.000    0.00009    0.92031          -67.70817      195.24892         6.936e-03         2.834e+02         1.275e+00 
  1596.524          36.001    -53.759    -71.402            0.282        11533.760      0.272      0.000      0.000    0.00009    0.91010          -68.44045      195.23075         7.221e-03         2.877e+02         1.294e+00 
  1597.524          35.740    -53.760    -71.403            0.278        11533.861      0.272      0.000      0.000    0.00008    0.89942          -69.15908      195.21213         7.515e-03         2.915e+02         1.311e+00 
  1598.524          35.481    -53.761    -71.403            0.274        11533.957      0.272      0.000      0.000    0.00008    0.88832          -69.86433      195.19302         7.819e-03         2.950e+02         1.327e+00 
  1599.524          35.225    -53.762    -71.403            0.270        11534.049      0.272      0.000      0.000    0.00008    0.87684          -70.55644      195.17342         8.134e-03         2.981e+02         1.341e+00 
  1600.524          34.972    -53.762    -71.404            0.266        11534.136      0.272      0.000      0.000    0.00008    0.86502          -71.23559      195.15329         8.459e-03         3.008e+02         1.353e+00 
  1601.524          34.721    -53.763    -71.404            0.262        11534.219      0.272      0.000      0.000    0.00007    0.85292          -71.90192      195.13260         8.794e-03         3.032e+02         1.364e+00 
  1602.524          34.474    -53.764    -71.404            0.258        11534.298      0.272      0.000      0.000    0.00007    0.84058          -72.55557      195.11134         9.139e-03         3.051e+02         1.372e+00 
  1603.524          34.229    -53.765    -71.405            0.254        11534.373      0.272      0.000      0.000    0.00007    0.82804          -73.19659      195.08947         9.494e-03         3.067e+02         1.380e+00 
  1604.524          33.988    -53.765    -71.405            0.249        11534.444      0.272      0.000      0.000    0.00006    0.81536          -73.82504      195.06695         9.860e-03         3.079e+02         1.385e+00 
  1605.524          33.750    -53.766    -71.405            0.245        11534.511      0.272      0.000      0.000    0.00006    0.80257          -74.44092      195.04376         1.023e-02         3.088e+02         1.389e+00 
  1606.524          33.516    -53.766    -71.405            0.241        11534.575      0.272      0.000      0.000    0.00006    0.78972          -75.04422      195.01986         1.062e-02         3.094e+02         1.392e+00 
  1607.524          33.285    -53.767    -71.406            0.237        11534.635      0.272      0.000      0.000    0.00006    0.77685          -75.63490      194.99521         1.101e-02         3.096e+02         1.393e+00 
  1608.524          33.057    -53.767    -71.406            0.232        11534.692      0.272      0.000      0.000    0.00006    0.76400          -76.21290      194.96976         1.142e-02         3.096e+02         1.393e+00 
  1609.524          32.834    -53.768    -71.406            0.228        11534.745      0.272      0.000      0.000    0.00005    0.75120          -76.77813      194.94347         1.183e-02         3.093e+02         1.391e+00 
  1610.524          32.613    -53.768    -71.406            0.224        11534.796      0.272      0.000      0.000    0.00005    0.73848          -77.33050      194.91628         1.225e-02         3.088e+02         1.389e+00 
  1611.524          32.396    -53.769    -71.406            0.220        11534.843      0.272      0.000      0.000    0.00005    0.72588          -77.86991      194.88814         1.268e-02         3.080e+02         1.386e+00 
  1612.524          32.183    -53.769    -71.407            0.216        11534.888      0.272      0.000      0.000    0.00005    0.71342          -78.39624      194.85900         1.312e-02         3.071e+02         1.381e+00 
  1613.524          31.974    -53.769    -71.407            0.212        11534.929      0.272      0.000      0.000    0.00005    0.70071          -78.90937      194.82879         1.356e-02         3.056e+02         1.375e+00 
  1614.524          31.768    -53.770    -71.407            0.208        11534.969      0.272      0.000      0.000    0.00005    0.68814          -79.40915      194.79743         1.399e-02         3.039e+02         1.367e+00 
  1615.524          31.565    -53.770    -71.407            0.204        11535.006      0.272      0.000      0.000    0.00004    0.67587          -79.89543      194.76486         1.443e-02         3.021e+02         1.359e+00 
  1616.524          31.366    -53.770    -71.407            0.200        11535.040      0.272      0.000      0.000    0.00004    0.66389          -80.36809      194.73099         1.488e-02         3.002e+02         1.351e+00 
  1617.524          31.170    -53.771    -71.407            0.197        11535.072      0.272      0.000      0.000    0.00004    0.65222          -80.82699      194.69574         1.533e-02         2.984e+02         1.342e+00 
  1618.524          30.977    -53.771    -71.407            0.193        11535.103      0.272      0.000      0.000    0.00004    0.64085          -81.27206      194.65901         1.579e-02         2.964e+02         1.333e+00 
  1619.524          30.787    -53.771    -71.408            0.190        11535.131      0.272      0.000      0.000    0.00004    0.62979          -81.70323      194.62070         1.626e-02         2.945e+02         1.325e+00 
  1620.524          30.601    -53.771    -71.408            0.187        11535.157      0.272      0.000      0.000    0.00004    0.61904          -82.12044      194.58069         1.673e-02         2.926e+02         1.316e+00 
  1621.524          30.418    -53.772    -71.408            0.183        11535.182      0.272      0.000      0.000    0.00004    0.60859          -82.52369      194.53888         1.721e-02         2.906e+02         1.307e+00 
  1622.524          30.237    -53.772    -71.408            0.180        11535.205      0.272      0.000      0.000    0.00004    0.59845          -82.91298      194.49511         1.769e-02         2.887e+02         1.299e+00 
  1623.524          30.060    -53.772    -71.408            0.177        11535.226      0.272      0.000      0.000    0.00004    0.58860          -83.28836      194.44926         1.818e-02         2.868e+02         1.290e+00 
  1624.524          29.885    -53.772    -71.408            0.174        11535.246      0.272      0.000      0.000    0.00003    0.57905          -83.64988      194.40117         1.868e-02         2.849e+02         1.281e+00 
  1625.524          29.713    -53.772    -71.408            0.171        11535.264      0.272      0.000      0.000    0.00003    0.56978          -83.99764      194.35067         1.918e-02         2.830e+02         1.273e+00 
  1626.524          29.544    -53.772    -71.408            0.169        11535.282      0.272      0.000      0.000    0.00003    0.56079          -84.33176      194.29759         1.968e-02         2.812e+02         1.265e+00 
  1627.524          29.378    -53.773    -71.408            0.166        11535.298      0.272      0.000      0.000    0.00003    0.55207          -84.65239      194.24171         2.020e-02         2.794e+02         1.257e+00 
  1628.524          29.213    -53.773    -71.408            0.163        11535.313      0.272      0.000      0.000    0.00003    0.54363          -84.95970      194.18283         2.072e-02         2.777e+02         1.249e+00 
  1629.524          29.052    -53.773    -71.408            0.161        11535.326      0.272      0.000      0.000    0.00003    0.53543          -85.25389      194.12072         2.124e-02         2.760e+02         1.242e+00 
  1630.524          28.893    -53.773    -71.408            0.158        11535.339      0.272      0.000      0.000    0.00003    0.52749          -85.53518      194.05511         2.177e-02         2.744e+02         1.234e+00 
  1631.524          28.736    -53.773    -71.408            0.156        11535.351      0.272      0.000      0.000    0.00003    0.51979          -85.80382      193.98573         2.231e-02         2.728e+02         1.227e+00 
  1632.524          28.581    -53.773    -71.408            0.154        11535.362      0.272      0.000      0.000    0.00003    0.51233          -86.06006      193.91227         2.285e-02         2.713e+02         1.220e+00 
  1633.524          28.429    -53.773    -71.408            0.152        11535.372      0.272      0.000      0.000    0.00003    0.50509          -86.30418      193.83440         2.339e-02         2.698e+02         1.214e+00 
